,Year,Month,Day,Record Create Date,Precinct Code,Patrol Borough,County,Law Code Category,Bias Motive,Offense Category
3079,2024,Aug,Mon,2024-09-02,60,Brooklyn south,KINGS,Felony,Anti-other ethnicity,Cultural Identity
3080,2024,Feb,Sun,2024-02-04,61,Brooklyn south,KINGS,Felony,Anti-jewish,Religion
3081,2024,Jul,Wed,2024-07-03,71,Brooklyn south,KINGS,Misdemeanor,Anti-jewish,Religion
3082,2024,Aug,Sun,2024-09-01,71,Brooklyn south,KINGS,Misdemeanor,Anti-jewish,Religion
3083,2024,May,Thu,2024-05-09,83,Brooklyn north,KINGS,Felony,Anti-jewish,Religion
3084,2024,Sep,Wed,2024-09-25,102,Queens south,QUEENS,Felony,Anti-jewish,Religion
3085,2024,Jun,Sun,2024-06-16,108,Queens north,QUEENS,Misdemeanor,Anti-asian,Race/Color
3086,2024,May,Wed,2024-05-01,111,Queens north,QUEENS,Felony,Anti-jewish,Religion
3087,2024,Sep,Mon,2024-09-16,114,Queens north,QUEENS,Felony,Anti-male homosexual (gay),Sexual Orientation
3088,2024,Sep,Fri,2024-09-13,122,Staten island,RICHMOND,Misdemeanor,Anti-black,Race/Color
3089,2024,Aug,Mon,2024-08-19,123,Staten island,RICHMOND,Misdemeanor,Anti-black,Race/Color
3090,2024,Jun,Wed,2024-06-05,70,Brooklyn south,KINGS,Felony,Anti-jewish,Religion
3091,2024,Feb,Thu,2024-02-29,75,Brooklyn north,KINGS,Misdemeanor,Anti-male homosexual (gay),Sexual Orientation
3092,2024,Sep,Wed,2024-09-04,77,Brooklyn north,KINGS,Misdemeanor,Anti-jewish,Religion
3093,2024,May,Wed,2024-05-22,90,Brooklyn north,KINGS,Misdemeanor,Anti-jewish,Religion
3094,2024,Aug,Mon,2024-08-12,90,Brooklyn north,KINGS,Felony,Anti-jewish,Religion
3095,2024,Jul,Tue,2024-07-16,103,Queens south,QUEENS,Felony,Anti-white,Race/Color
3096,2024,Jul,Wed,2024-07-17,104,Queens north,QUEENS,Misdemeanor,Anti-jewish,Religion
3097,2024,Sep,Thu,2024-09-26,107,Queens south,QUEENS,Misdemeanor,Anti-jewish,Religion
3098,2024,May,Fri,2024-05-31,114,Queens north,QUEENS,Felony,Anti-jewish,Religion
3099,2024,Jun,Thu,2024-06-13,121,Staten island,RICHMOND,Misdemeanor,Anti-jewish,Religion
3100,2024,Sep,Sun,2024-09-15,123,Staten island,RICHMOND,Felony,Anti-jewish,Religion
3101,2024,Jun,Sun,2024-06-23,13,Manhattan south,NEW YORK,Misdemeanor,Anti-jewish,Religion
3102,2024,May,Sat,2024-05-04,14,Manhattan south,NEW YORK,Felony,Anti-jewish,Religion
3103,2024,Apr,Tue,2024-04-16,19,Manhattan north,NEW YORK,Misdemeanor,Anti-jewish,Religion
3104,2024,Dec,Fri,2024-01-05,24,Manhattan north,NEW YORK,Misdemeanor,Anti-jewish,Religion
3105,2024,Jul,Thu,2024-08-01,24,Manhattan north,NEW YORK,Felony,Anti-jewish,Religion
3106,2024,Jan,Mon,2024-01-15,34,Manhattan north,NEW YORK,Misdemeanor,Anti-jewish,Religion
3107,2024,Mar,Wed,2024-03-06,61,Brooklyn south,KINGS,Misdemeanor,Anti-jewish,Religion
3108,2024,May,Thu,2024-05-23,62,Brooklyn south,KINGS,Felony,Anti-jewish,Religion
3109,2024,Jan,Mon,2024-01-08,66,Brooklyn south,KINGS,Felony,Anti-jewish,Religion
3110,2024,Jun,Mon,2024-06-10,70,Brooklyn south,KINGS,Felony,Anti-black,Race/Color
3111,2024,Sep,Mon,2024-09-16,72,Brooklyn south,KINGS,Felony,Anti-jewish,Religion
3112,2024,Mar,Fri,2024-03-29,79,Brooklyn north,KINGS,Felony,Anti-black,Race/Color
3113,2024,Jul,Mon,2024-07-15,84,Brooklyn north,KINGS,Misdemeanor,Anti-black,Race/Color
3114,2024,Jul,Tue,2024-07-02,94,Brooklyn north,KINGS,Felony,Anti-jewish,Religion
3115,2024,Sep,Sun,2024-09-29,107,Queens south,QUEENS,Felony,Anti-muslim,Religion
3116,2024,May,Mon,2024-05-20,111,Queens north,QUEENS,Misdemeanor,Anti-jewish,Religion
3117,2023,Apr,Mon,2023-04-10,103,Queens south,QUEENS,Felony,Anti-male homosexual (gay),Sexual Orientation
3118,2023,Oct,Sun,2023-10-15,106,Queens south,QUEENS,Misdemeanor,Anti-sikh,Religion
3119,2023,May,Tue,2023-05-23,109,Queens north,QUEENS,Misdemeanor,Anti-other ethnicity,Cultural Identity
3120,2023,Jan,Mon,2023-01-23,114,Queens north,QUEENS,Felony,Anti-jewish,Religion
3121,2023,Jul,Sat,2023-07-29,120,Staten island,RICHMOND,Felony,Anti-white,Race/Color
3122,2023,Mar,Mon,2023-03-13,122,Staten island,RICHMOND,Misdemeanor,Anti-black,Race/Color
3123,2023,Apr,Wed,2023-04-19,122,Staten island,RICHMOND,Misdemeanor,Anti-black,Race/Color
3124,2024,Apr,Mon,2024-04-15,6,Manhattan south,NEW YORK,Misdemeanor,Anti-female,Gender
3125,2024,Jul,Mon,2024-07-22,7,Manhattan south,NEW YORK,Misdemeanor,Anti-jewish,Religion
3126,2024,May,Tue,2024-05-07,10,Manhattan south,NEW YORK,Misdemeanor,Anti-jewish,Religion
3127,2024,Jan,Mon,2024-01-29,13,Manhattan south,NEW YORK,Felony,Anti-jewish,Religion
3128,2024,Aug,Wed,2024-09-04,14,Manhattan south,NEW YORK,Misdemeanor,Anti-male homosexual (gay),Sexual Orientation
3129,2024,Mar,Sun,2024-03-24,19,Manhattan north,NEW YORK,Felony,Anti-jewish,Religion
3130,2024,Sep,Tue,2024-09-10,25,Manhattan north,NEW YORK,Felony,Anti-jewish,Religion
3131,2024,Mar,Fri,2024-03-15,50,Bronx,BRONX,Felony,Anti-jewish,Religion
3132,2024,Jan,Fri,2024-02-02,61,Brooklyn south,KINGS,Misdemeanor,Anti-other ethnicity,Cultural Identity
3133,2023,Sep,Tue,2023-09-19,90,Brooklyn north,KINGS,Misdemeanor,Anti-jewish,Religion
3134,2023,Apr,Fri,2023-04-14,100,Queens south,QUEENS,Felony,Anti-jewish,Religion
3135,2023,Sep,Fri,2023-09-08,103,Queens south,QUEENS,Felony,Anti-black,Race/Color
3136,2023,Mar,Fri,2023-03-24,107,Queens south,QUEENS,Felony,Anti-catholic,Religion
3137,2023,Aug,Mon,2023-08-28,108,Queens north,QUEENS,Misdemeanor,Anti-jewish,Religion
3138,2023,Feb,Fri,2023-03-03,109,Queens north,QUEENS,Felony,Anti-jewish,Religion
3139,2023,Jul,Thu,2023-07-27,114,Queens north,QUEENS,Felony,Anti-white,Race/Color
3140,2023,Oct,Thu,2023-10-12,122,Staten island,RICHMOND,Misdemeanor,Anti-muslim,Religion
3141,2024,Oct,Fri,2024-05-03,1,Manhattan south,NEW YORK,Misdemeanor,Anti-jewish,Religion
3142,2024,Feb,Fri,2024-02-16,5,Manhattan south,NEW YORK,Misdemeanor,Anti-female,Gender
3143,2024,Apr,Thu,2024-04-11,5,Manhattan south,NEW YORK,Misdemeanor,Anti-female,Gender
3144,2024,Sep,Thu,2024-09-26,5,Manhattan south,NEW YORK,Felony,Anti-hispanic,Cultural Identity
3145,2024,Jul,Thu,2024-07-04,14,Manhattan south,NEW YORK,Felony,Anti-jewish,Religion
3146,2024,May,Sat,2024-05-04,17,Manhattan south,NEW YORK,Felony,Anti-jewish,Religion
3147,2024,May,Tue,2024-06-04,19,Manhattan north,NEW YORK,Misdemeanor,Anti-male homosexual (gay),Sexual Orientation
3148,2024,Feb,Mon,2024-02-19,61,Brooklyn south,KINGS,Felony,Anti-jewish,Religion
3149,2024,Aug,Mon,2024-08-12,79,Brooklyn north,KINGS,Felony,Anti-jewish,Religion
3150,2024,Aug,Thu,2024-08-08,84,Brooklyn north,KINGS,Felony,Anti-jewish,Religion
3151,2024,Apr,Sun,2024-04-07,106,Queens south,QUEENS,Felony,Anti-muslim,Religion
3152,2024,Mar,Thu,2024-03-21,107,Queens south,QUEENS,Misdemeanor,Anti-other ethnicity,Cultural Identity
3153,2024,Dec,Mon,2024-01-01,109,Queens north,QUEENS,Misdemeanor,Anti-jewish,Religion
3154,2024,Feb,Mon,2024-02-26,112,Queens north,QUEENS,Felony,Anti-jewish,Religion
3155,2024,Apr,Sat,2024-04-27,114,Queens north,QUEENS,Felony,Anti-jewish,Religion
3156,2024,Jan,Wed,2024-01-03,66,Brooklyn south,KINGS,Felony,Anti-jewish,Religion
3157,2024,Sep,Thu,2024-09-26,66,Brooklyn south,KINGS,Felony,Anti-jewish,Religion
3158,2024,May,Fri,2024-05-10,67,Brooklyn south,KINGS,Felony,Anti-catholic,Religion
3159,2024,Feb,Tue,2024-02-27,68,Brooklyn south,KINGS,Felony,Anti-muslim,Religion
3160,2024,Jun,Wed,2024-06-05,70,Brooklyn south,KINGS,Felony,Anti-jewish,Religion
3161,2024,Jun,Fri,2024-06-07,71,Brooklyn south,KINGS,Misdemeanor,Anti-muslim,Religion
3162,2024,Jul,Wed,2024-07-03,71,Brooklyn south,KINGS,Misdemeanor,Anti-jewish,Religion
3163,2024,Jul,Wed,2024-07-03,88,Brooklyn north,KINGS,Felony,Anti-male homosexual (gay),Sexual Orientation
3164,2024,Mar,Mon,2024-03-18,102,Queens south,QUEENS,Felony,Anti-jewish,Religion
3165,2024,Sep,Sat,2024-09-28,106,Queens south,QUEENS,Felony,Anti-other ethnicity,Cultural Identity
3166,2024,Feb,Tue,2024-02-27,108,Queens north,QUEENS,Felony,Anti-jewish,Religion
3167,2024,Mar,Tue,2024-03-19,112,Queens north,QUEENS,Misdemeanor,Anti-black,Race/Color
3168,2024,Apr,Tue,2024-04-09,112,Queens north,QUEENS,Felony,Anti-jewish,Religion
3169,2024,Jul,Thu,2024-09-05,112,Queens north,QUEENS,Felony,Anti-jewish,Religion
3170,2024,Jun,Sun,2024-06-02,114,Queens north,QUEENS,Misdemeanor,Anti-hispanic,Cultural Identity
3171,2023,Oct,Tue,2023-10-17,1,Manhattan south,NEW YORK,Misdemeanor,Anti-black,Race/Color
3172,2023,Nov,Thu,2023-11-09,13,Manhattan south,NEW YORK,Felony,Anti-jewish,Religion
3173,2023,Mar,Mon,2023-04-03,18,Manhattan south,NEW YORK,Misdemeanor,Anti-jewish,Religion
3174,2023,Oct,Fri,2023-10-27,18,Manhattan south,NEW YORK,Misdemeanor,Anti-jewish,Religion
3175,2023,Aug,Fri,2023-08-18,19,Manhattan north,NEW YORK,Felony,Anti-jewish,Religion
3176,2023,Oct,Mon,2023-10-23,20,Manhattan north,NEW YORK,Misdemeanor,Anti-jewish,Religion
3177,2023,Nov,Thu,2023-11-02,22,Manhattan north,NEW YORK,Felony,Anti-jewish,Religion
3178,2023,Dec,Tue,2023-12-26,24,Manhattan north,NEW YORK,Felony,Anti-jewish,Religion
3179,2023,Dec,Mon,2023-12-11,26,Manhattan north,NEW YORK,Felony,Anti-jewish,Religion
3180,2023,Jun,Thu,2023-06-29,30,Manhattan north,NEW YORK,Felony,Anti-male homosexual (gay),Sexual Orientation
3181,2023,Dec,Sun,2023-12-10,34,Manhattan north,NEW YORK,Felony,Anti-male homosexual (gay),Sexual Orientation
3182,2023,Apr,Wed,2023-04-26,44,Bronx,BRONX,Misdemeanor,Anti-jewish,Religion
3183,2023,Dec,Sun,2023-12-24,50,Bronx,BRONX,Felony,Anti-jewish,Religion
3184,2023,May,Thu,2023-05-11,60,Brooklyn south,KINGS,Misdemeanor,Anti-transgender,Gender
3185,2023,Jun,Mon,2023-06-26,66,Brooklyn south,KINGS,Felony,Anti-jewish,Religion
3186,2023,Dec,Sun,2023-12-24,66,Brooklyn south,KINGS,Felony,Anti-jewish,Religion
3187,2024,Jun,Mon,2024-06-03,20,Manhattan north,NEW YORK,Misdemeanor,Anti-jewish,Religion
3188,2024,Jun,Thu,2024-06-27,20,Manhattan north,NEW YORK,Misdemeanor,Anti-jewish,Religion
3189,2024,Mar,Sun,2024-03-17,24,Manhattan north,NEW YORK,Felony,Anti-jewish,Religion
3190,2024,Mar,Sun,2024-03-17,24,Manhattan north,NEW YORK,Felony,Anti-jewish,Religion
3191,2024,May,Mon,2024-06-03,42,Bronx,BRONX,Felony,Anti-jewish,Religion
3192,2024,Jan,Tue,2024-01-30,61,Brooklyn south,KINGS,Misdemeanor,Anti-jewish,Religion
3193,2024,Mar,Mon,2024-04-01,63,Brooklyn south,KINGS,Misdemeanor,Anti-jewish,Religion
3194,2024,May,Wed,2024-05-15,75,Brooklyn north,KINGS,Misdemeanor,Anti-male homosexual (gay),Sexual Orientation
3195,2024,Jan,Tue,2024-01-16,84,Brooklyn north,KINGS,Felony,Anti-black,Race/Color
3196,2024,Jun,Wed,2024-06-26,101,Queens south,QUEENS,Felony,Anti-male homosexual (gay),Sexual Orientation
3197,2024,Jun,Tue,2024-06-11,102,Queens south,QUEENS,Felony,Anti-jewish,Religion
3198,2024,Dec,Wed,2024-01-03,104,Queens north,QUEENS,Felony,Anti-jewish,Religion
3199,2024,Mar,Tue,2024-03-26,109,Queens north,QUEENS,Felony,Anti-jewish,Religion
3200,2024,Jan,Fri,2024-01-26,115,Queens north,QUEENS,Felony,Anti-jewish,Religion
3201,2024,Mar,Mon,2024-03-25,62,Brooklyn south,KINGS,Misdemeanor,Anti-muslim,Religion
3202,2024,Apr,Sun,2024-04-07,66,Brooklyn south,KINGS,Misdemeanor,Anti-jewish,Religion
